Text,Datetime,Language,Translation,Polarity,Subjectivity
ihr  usa verlässt gebiete  wo ihr wisst das die talibanispakistan zur ück kehrt taliban crimes  zieht über alle länder presidente  president biden  bitte helfe die und verlasse nicht den teroismus wird zurück kommen bomben attentat wird es geben save the world  biden ,2021-08-10 00:22:41+00:00,de,Your United States leaves where you know which the Talibanispakistan returns to the Taliban Crimes pulls over all countries President President Biden Please help the and leave the Teroism will come back Bombs assassination will give it Save the World Biden ,0.0,0.0
die  angeh örigen der   wollen uspr äsident biden  nicht bei den gedenkfeiern  sehen ,2021-08-09 21:35:14+00:00,de,The affiliate of the users who want to see uspritors biders with the memorial ,0.0,0.0
augen  zu und raus joe  biden  überlässt afghanistan  sich selbst  via faznet trump  taliban  pentagon ,2021-08-09 21:07:10+00:00,de,Eyes to And Out Joe Biden Leaves Afghanistan Via Faznet Trump Taliban Pentagon ,0.0,0.0
faz zu afghanistan  und biden  an  seine kriti ­ker im außen und sicher­heits­po­litischen esta ­blish­ment gewandt fragte er wie lange sie noch das leben  von tausen ­den ameri ­ka­nern riskie­ren woll­ten,2021-08-09 20:45:37+00:00,de,FAZ to Afghanistan and biders to his Kriti ker in the outside and security esta blishman turned to ask how long she wanted to risk the life of Tausen the Ameri Kanern ,-0.025,0.225
bin gespannt wie lange sich biden  wegen afganistan  noch zurück halten kann,2021-08-09 20:13:41+00:00,de,I'm curious how long biders can hold back because of Afganistan ,-0.05000000000000001,0.4666666666666666
hallo  bundesregierung  usa verhängen neue sanktionen  gegen das lukaschenko regime  in belarus  biden  werde eine solche anordnung  unterzeichnen zb gegen das belarussische nationale  olympische  komitee  wirtschaftsf ührer und unternehmen  ,2021-08-09 19:18:19+00:00,de,hello federal government USA impose new sanctions against the Lukasho regime in Belarus bidene will sign such an arrangement eg against the Belarusian National Olympic Committee Wirtschaftsfähr and companies ,0.06818181818181818,0.4772727272727273
biden  ernennt scharfen nordstream   zum überwacher seines deals  mit merkel   amoshochstein bitte bleiben sie  gegenüber und russischen absichten  weiter zutiefst misstrauisch ukraine  energy ,2021-08-09 19:06:20+00:00,de,biders appoints sharp northern stream for monitoring his deal with Merkel Amoshochstein Please remain opposite and Russian intentions further deeply suspicious Ukraine Energy ,-0.025,0.32999999999999996
ussoldaten  werden wohl spätestens ab  september  verpflichtet sich gegen das coronavirus  impfen zu lassen von  mehr als  millionen  soldaten  sind etwa  millionen  bereits geimpft pr äsident joe  biden  muss der anordnung  noch zustimmen ,2021-08-09 18:48:01+00:00,de,USSOLDATEN will probably be undertakes at the latest from September against the coronavirus vaccination of more than millions of soldiers are about millions already vaccinated Präsident Joe Biden must still agree with the arrangement ,0.5,0.7
impeachbidenharris biden  ,2021-08-09 18:37:19+00:00,de,impeach biden harris biden ,0.0,0.0
hab  ich alzheimer  oder bin ich senil naja eins von biden  🤣🤣🤣🤣,2021-08-09 18:22:32+00:00,de,Did I have Alzheimer's or am I Senil Well one of Biden 🤣🤣🤣🤣 ,0.0,0.0
bild biden  kann es natürlich nicht gewesen sein er  tut selbstverständlich das was ihm trump  auferlegt hat,2021-08-09 17:55:44+00:00,de,"Picture biders can not have been it, of course he does what he has imposed on Trump ",0.0,0.0
sagt  er doch bestimmt auch in richtung  unserer politiker innen das  ist gut     klimakatastrophe  klimakrise  klimawandel  climate report  kipppunkt  biden  ,2021-08-09 15:56:42+00:00,de,He says certainly in the direction of our politicians inside that is good Climate catastrophe climate crisis climate change Climate Report Tipping point bid ,0.45714285714285713,0.5857142857142857
bittere  analyse  der verteidigungsministerin  zu afghanistan  ja  abkommen  zwischen der trump  und  taliban  war unselig nachfolger  biden  hat es mit überstürztem abzug  nicht besser gemacht dass  jetzt über neuen milit äreinsatz diskutiert wird treibt alles auf die spitze  ,2021-08-09 15:54:25+00:00,de,bitter analysis of the Minister of Defense to Afghanistan Yes Agreement between the Trump and Taliban was unusual successor Biden has not made it better with overburdened triggering that now is discussed about new milit oste as it is driving on the top ,0.24727272727272726,0.5909090909090909
 biden  bernie ,2021-08-09 15:50:18+00:00,de,biden  bernie ,0.0,0.0
die  zukunft  ist elektrisch biden regierung  legt umweltziele  für autos  vor  audio  usa emobilität ,2021-08-09 15:50:00+00:00,de,The future is electrically bidene government lays environmental goals for cars in front of Audio USA emotion ,0.0,0.125
fauci  med  chefberater  von biden  befürchtet gefährlichere mutationen  wenn sich nicht mehr menschen  impfen lassen covid  gefahr  mutationen  ,2021-08-09 15:36:04+00:00,de,FAUCI MED Chief Advisor of Biden fears more dangerous mutations If no more people reveal covid danger mutations ,-0.11666666666666665,0.6333333333333333
dieser  ekelhafte pädophile  rt derspiegel uspr äsident biden  hatte die abzugspl äne seines vorg ängers trump  für deutschland  bereits gestoppt jetzt  gab das amerikanische milit är auch bekannt welche standorte  nicht zurückgegeben werden ,2021-08-09 14:45:49+00:00,de,This disgusting pedophile RT despiral USPR Atesident Biden had already stopped the triggering Split of his praise of Trump for Germany now the American Milit än also announced which locations are not returned ,-0.5,0.5
 profraika tagesanzeiger die  umfragewerte  von biden  sind ihm sicher egal er  hat sie sowieso nach einer stunde  wieder vergessen und würde fragen um welches amt  es denn geht,2021-08-09 14:32:45+00:00,de,ProFraika Tagesanzeiger The survey values of biders are certainly no matter he has forgotten them anyway after an hour again and would ask for which office it works ,-0.10714285714285714,0.5714285714285714
tagesschau die  usa unter biden  wollen bezüglich belarus  amp lukashenko  das weitermachen wo sie schon in der ukraine  praktiziert haben einen system change  biden  hat diesbezüglich mehr als nur erfahrung  der  zwangsfinanzierte propagandasender  der regierung  unterstützt das mit framing ,2021-08-09 14:26:36+00:00,de,Tageschau the USA among biders want to continue with regard to Belarus Amp Lukashenko where they have practiced in Ukraine a system change bidene has more than just the experience of the forced-financed propagandasters of the government supported with framing ,0.5,0.5
uspr äsident joe  biden  will einen erlass  für neue sanktionen  gegen belarus  unterzeichnen unter  anderem wegen lukaschenko s „angriffs  auf die demokratischen bestrebungen  ,2021-08-09 13:44:51+00:00,de,"USP President Joe Biden wants a decree for new sanctions against Belarus sign, among other things, because of Lukashenko S ""attack on the democratic aspirations ",0.07045454545454545,0.3098484848484849
im  juli  wurden  neue arbeitspl ätze in den usa geschaffen   die  arbeitslosenquote  sank auf    blog   build back better  biden ,2021-08-09 13:32:00+00:00,de,"In July, new jobs were created in the USA the unemployment rate sank on Blog Build Back Better Biden ",0.21212121212121213,0.3181818181818182
sniff  sniff yall  biden cosby weinstein epsteindidntkillhimself ,2021-08-09 13:12:06+00:00,de,sniff sniff yall biden cosby weinstein epstein didnt kill himself ,0.0,0.0
das  comeback  der kohle  zeigt nun der  traum  von einem grünen amerika  scheint ferner als viele glauben dank  biden  🤦‍♂ energie paradox  amerikas  kohle comeback  zeigt die globale abh ängigkeit von fossilen brennstoffen   via welt,2021-08-09 12:31:48+00:00,de,The Comeback of the coal now shows the dream of a green America also seems as many faith thanks to bidene 🤦♂ Energy Paradox America's coal comeback shows the global dependency of fossil fuels via the world ,0.125,0.25
so  so der große joe  biden  🤔 klimawandel  klima  🤫 energie paradox  amerikas  kohle comeback  zeigt die globale abh ängigkeit von fossilen brennstoffen   via welt,2021-08-09 11:23:43+00:00,de,So the big Joe Biden 🤔 Climate Change Climate 🤫 Energy Paradox America's coal comeback shows the global dependency of fossil fuels via the world ,0.0,0.05
au ßenminister gibt bekannt worüber selenskyj  mit biden  sprechen wird  ,2021-08-09 09:32:58+00:00,de,Foreign Minister announces that Selenskyjj is talking to biders ,-0.125,0.125
city report  nun  ja einen virus  zu leugnen ist keine gute idee  sich impfen lassen seine privatsache  und späte reue  nutzt nichts in den meisten fällen allerdings  dass sie von einer gestohlenen wahl  schreiben in wisconsin   wurden gestern über  stimmen  für biden  gelöscht,2021-08-09 09:02:54+00:00,de,"City Report now deny a virus is not a good idea vaccinating his privacy and late remorse does not use anything in most cases, however, that they were writing from a stolen choice in Wisconsin yesterday over voices for bidents ",-0.04999999999999997,0.5666666666666668
corona  zu politisieren ist von allen seiten  schlecht geht  nach hinten los usa trump  sowieso aber auch biden  mit seinem pompösen impfziel  zum  juli  wer  biden demokraten  nicht mag bleibt ungeimpft aus polit protest  so einfach impfgegner   ,2021-08-09 07:48:24+00:00,de,Corona to politicize is from all sides bad goes back to the rear USA Trump anyway but also biders with his pompous vaccination destination for July Who Biden Democrats does not like remains unpavated from polit protest so easy vaccine ,-0.08888888888888884,0.5
danke  biden   überstürzter rückzug afghanistan  fällt an die taliban  ihr  alle wolltet das  so  biden trump taliban  afghanistan ,2021-08-09 06:39:47+00:00,de,Thank you Biden Rumped Retreat Afghanistan Falls to the Taliban You all wanted the Biden Trump Taliban Afghanistan ,0.0,0.0
lustig  sagte trump zum  virus chinavirus und die welt spuckte feuer und flamme  jetzt tut biden das gleiche und alle küssen die füsse dieses messia 🤔,2021-08-09 06:04:15+00:00,de,Funny said Trump to the virus Chinavirus and the world spat fire and flame now bidents do the same and all kiss the feet of this Messia 🤔 ,0.125,0.5625
pr äsident biden  trat mit dem versprechen  an saubere energien  zu fördern doch  jetzt zieht die uskohleproduktion  überraschend stark an die  ums ätze der bergbaukonzerne  wachsen amp ihre aktienkurse  explodieren energy gruene verhindern  ,2021-08-09 05:01:26+00:00,de,Präsident Biden troused with the promise to promote clean energies But now the uscohle production is surprisingly strong to the messages of the mining companies growing AMP their stock prices Exploding Energy Gruene Preventing ,0.4,0.7166666666666667
amerika  ist kriegsmüde  wir  haben bereits heute soldaten  die in afghanistan  ihren dienst  tun deren eltern  im selben krieg  gedient haben wir  haben milit ärangehörige die noch nicht geboren waren als unsere nation  am  september  angegriffen wurde biden  im ap ril  ,2021-08-09 03:44:51+00:00,de,America is war-tired We already have soldiers who do in Afghanistan their service whose parents served in the same war We have milit concerns that were not yet born when our nation was attacked on September Biden in the AP ,0.0,0.125
ich  bin jetzt der vierte uspr äsident der über die amerikanische truppenpr äsenz in afghanistan  präsidiert  ich  werde diese verantwortung  nicht auf einen fünften abwälzen biden  im ap ril   nroettgen weiß zu genau das dieser  krieg  eine verlorene sache  war,2021-08-09 03:40:53+00:00,de,I am now the fourth USP President of the About the American Troop Presence in Afghanistan I will not do this responsibility on a fifth deselection Biden in the AP Ril Nroettgen knew exactly that this war was a lost thing ,0.08333333333333333,0.08333333333333333
boesmensch  biden  ist dafür verantwortlich,2021-08-09 02:13:22+00:00,de,Boitschenz biden is responsible for this ,0.2,0.55
niggas are getn dumber defund biden teachers union bbc,2021-08-09 01:05:03+00:00,de,niggas are getn dumber defund biden teachers union bbc ,0.0,0.0
cass adams  halterjuerg ja  klarobama  da der vor  jahren  den abzug  aus dem irak  dekretiert hat obwohl die irakischen verb ündeten amp alle experten  klar kommuniziert hatten dass die strukturen  nach dem usabzug  zusammenbrechen und zu chaos  führen werden biden  macht nun das selbe in afghanistan ,2021-08-08 23:50:36+00:00,de,"Cass Adams Halterjuerg yes Klarobamama Since the deduction from Iraq ago ago, although the Iraqi verb had to clearly communicate all the experts that the structures collapse after the US deduction and lead to chaos Biden now makes the same in Afghanistan ",0.05000000000000001,0.25416666666666665
us senat  ebnet weg  für biden s infrastruktur paket  ,2021-08-08 22:36:24+00:00,de,US Senate paves away for biders S infrastructure package ,0.0,0.0
imondex du  musst das nicht bei telegram  finden du  kannst es dir hier bei twitter  als video  anschauen biden  vaccination ,2021-08-08 22:02:29+00:00,de,Imondex You do not have to find that at Telegram You can watch it here on Twitter as video Biden Vaccination ,0.0,0.0
das  ist auf so vielen ebenen  komisch und  traurig bin  gespannt welcher biden fan  in der linken  bubble  im september  dann union  wählt  ,2021-08-08 21:44:38+00:00,de,This is on so many levels funny and sadly curious which biders fan in the left bubble in September then choose Union ,0.1625,0.625
interessanter  artikel  der u a zwei dinge  klarmacht  der  gesamte afghanistan einsatz  wird sich im nachhinein  als völliger flop  erweisen  biden  wird für schlechte taktik  kritisiert obwohl er doch alles so viel besser als trump  machen würde  ,2021-08-08 21:41:29+00:00,de,Interesting article The U A Two Things Achievement The entire Afghanistan deployment will be in retrospect as a complete flop biden is criticized for bad tactics although he would do everything so much better than Trump ,0.08000000000000003,0.5383333333333333
taliban  in afghanistan  eine  provinzhauptstadt  fällt nach der nächsten  via faznet biden  luftangriffe ,2021-08-08 21:29:55+00:00,de,Taliban in Afghanistan A provincial capital falls after the next Via Faznet bidene air raids ,0.0,0.0
biden  hat afghanistan  den taliban überlassen schande  über diesen us pr äsidenten,2021-08-08 20:00:57+00:00,de,Biden has afghanistan leave the Taliban shame about this US PR substitute ,0.0,0.0
usa neuer rekord  mit  neuinfektionen   experten  warnen dass die schlimmsten tage  der pandemie  noch bevorstehen somit  hat biden  die mörderische corona  politik  von trump  in kürzester zeit  in den schatten  gestellt  ,2021-08-08 18:40:02+00:00,de,"USA new record with new infections experts warn that the worst days of the pandemic are still imminent Thus, biders has put the murderous corona policy of Trump in the shortest time in the shadows ",-0.24242424242424243,0.6363636363636364
bergwanderer jeder  weiß dass die usa nach  jahren  afghanistan  als verlierer  verlassen   biden   ich  werde nicht noch eine weitere generation  amerikaner  in den krieg  nach afghanistan  schicken,2021-08-08 18:25:07+00:00,de,Mountain hiker everyone knows the US that the US leaves Afghanistan as a loser after years I will not send another generation American to the war to Afghanistan ,0.0,0.0
zdfheute  usa biden  trump  verschulden  sollen bitte auch die fluechtlinge  nehmen afghanistan  taliban ,2021-08-08 18:13:49+00:00,de,Zdfeute USA Biden Trump should also be sentenced to the Fluechtliefs Afghanistan Taliban ,0.0,0.0
seit   tagen  ist die biden administration  im amt  in  nicht einmal einem halben jahr  hat die regierung  von biden  und harris  viel erreicht es  wurde gegen corona  geimpft die usa sind internationalen vertr ägen wieder beigetreten und ein infrastrukturprogramm  beschlossen  ,2021-08-08 18:00:11+00:00,de,"For days, the biders administration in office in office is not even half a year, the Government of Biden and Harris has achieved a lot. It was vaccinated against Corona The USA has returned to international sales and a infrastructure program decided ",-0.08333333333333333,0.08333333333333333
ich  wiederhole tag  für tag  verlieren millionen  von menschen  ihre bleibe  auf die suche  nach neue heimat  besonders in afrika  sonst noch wo ich  weiß das nicht nur biden  ist die lösung der umweltkatastrophen  sondern wir alle aber  trump  war nicht die lösung und man hoff  auf ihm,2021-08-08 17:58:02+00:00,de,I repeat day after day lose millions of people their stay on the search for new home especially in Africa else where I know not only biders is the solution of environmental disasters but we all were not the solution and one hopes on him ,0.04545454545454545,0.8181818181818182
in  den usa wurden am donnerstag  mehr als  neuinfektionen  registriert einer rekordwert  und somit hat biden  die mörderische corona  politik  von trump  in kürzester zeit  in den schatten  gestellt   notdyingforwallstreet lebenstatt profite ,2021-08-08 17:47:20+00:00,de,"In the US, on Thursday, more than new infections registered a record value and thus Biden has the murderous Corona Politics of Trump in the shortest time in the shadows NOTSYINGFORWALLSTREET Volume Profite ",0.3181818181818182,0.4772727272727273
visionen  pognosen  corona  zukunft  bundespr äsidentsteinmeier  president joe biden  bundeskanzlerin angela merkel   das  biden  zu pariserklimaabkommen  zurückkehrt ist ist  lebenswichtig  für unsere planet  erde  den  die läuft uns alle davon was nicht zu übersehen ist jeden  tag ,2021-08-08 17:37:35+00:00,de,Visions Pognos Corona Future Federal Presidenteinmeier President Joe Biden Chancellor Angela Merkel Returning the biders to Parisian Limita Agreement is vital for our planet Earth that runs us all of them not to overlook every day ,0.05,0.2625
mit  biden s entscheidung  die truppen  aus afghanistan  abzuziehen löst er chaos  und eine menschliche trag ödie aus mit  folgenschweren konsequenzen  für viele nationen  die sich mit einer neuen fl üchtlingswelle konfrontiert sehen werden das  war alles voraussehbar  taliban ,2021-08-08 17:29:02+00:00,de,"With Biden s decision to deduct the troops from Afghanistan, he dissolves chaos and a human trag ÖDIE with momentous consequences for many nations who are confronted with a new flavor wave that was foreseeable that everything was predictable Taliban ",0.10909090909090909,0.3886363636363636
susan  rice  ist eine au ßen und sicherheitspolitikexpertin  in  der biden administration  agiert sie jedoch als beraterin  für innenpolitik       blog   susan rice  usa,2021-08-08 17:14:00+00:00,de,"Susan Rice is an extra and security policy expert in the Biden Administration, however, acts as a consultant for domestic policy Blog Susan Rice USA ",0.0,0.1
duezen tekkal   hat friedensnobelpreistr äger obama  der persönlichen politischen agenda  rücksichtslos hunderttausende  menschenleben  geopfert   macht demokrat  biden  genau das selbe amp geht bewusst über leichenberge  die  moralische überlegenheit der linken  dnc democrats  gop iraq ,2021-08-08 15:52:06+00:00,de,Dueszen Tekkal Has Peace Nobelpreis Trainer Obama of the Personal Political Agenda Ruthless Hundreds of Thousands Human Life Sacrificed Makes Democrat Biden Exactly the same AMP is aware of corpse the moral superiority of the left DNC democrat GOP IRAQ ,-0.05555555555555555,0.2638888888888889
ntvde das  paket  in das biden  und seine demokraten  ihre gesamte linke ideologie  eingebracht und am ende  einfach alles infrastruktur  genannt haben mit  tatsächlicher infrastruktur  stra ßen stromleitungen  br ücken usw haben nicht einmal  zu tun,2021-08-08 14:34:21+00:00,de,NTVDE the package in the bid and his democrats introduced their entire left ideology and in the end just called everything infrastructure called with actual infrastructure Street ßen power lines Brücken etc do not even have to do ,0.0,0.24166666666666667
nineeleven die  angeh örigen der   wollen uspr äsident biden  nicht bei den gedenkfeiern  sehen  fast   angeh örige  fordern biden  wg seiner weigerung  dokumente  zum   freizugeben auf nicht an gedenkveranstaltungen  teilzunehmen ,2021-08-08 14:23:36+00:00,de,NineEeleven The Assistant of the President Biden do not see in the memorial celebrations almost belonging to the memorial biden WG to his refusal to participate documents for free to release on commemorative events ,0.4,0.8
ali cocco  zwecklos  nach ihrer  definition  sind auch macron  und biden  uvam faschisten   lesen sie  doch einfach mal den von mir zugeschickten text ,2021-08-08 13:14:45+00:00,de,Ali Cocco useless according to your definition are also Macron and Biden Uvam Fascists read just the text I sent by me ,-0.5,0.2
die  taliban  haben kundus  erobert es  droht dass innerhalb von monaten  verloren geht wofür auch die bundeswehr   jahre  gekämpft hat noch  hat biden  aber auch wir es in der hand  dieses außenpolitische desaster  abzuwenden ,2021-08-08 12:28:49+00:00,de,"The Taliban have conquered Kunduus threatens that lost within months for the Bundeswehr for years still fought for years, but also we have to turn it in hand this outer political disaster ",0.0,0.1
wenn  biden  u spahn  am selben tag  über patriotismus  in bezug  auf corona impfungen  lamentieren könnte man meinen es wäre eine international orchestrierte aktion 🤔🤫 ,2021-08-08 12:22:49+00:00,de,If Biden U Spahn the same day about patriotism in relation to corona vaccinations could be lamented it would be an internationally orchestrated action 🤔🤫 ,0.03333333333333333,0.075
mittwoch  hat der staat  wisconsin   registrierte wähler entfernt sie  waren nicht auffindbar  biden  trump   ,2021-08-08 12:18:04+00:00,de,"Wednesday, the state of Wisconsin registered voters removed you were not findable Biden Trump ",0.0,0.0
julian roepcke  juergenhardt joe biden  ich  weiß noch was es für einen aufschrei  gab als trump  ankündigte die truppen  aus dem irak  abziehen zu lassenauch von biden  und  jetzt macht der potus  genau das selbe 🤦‍♂🤦‍♂ afghanistan  kundus  taliban  kunduz  biden  nato ,2021-08-08 12:01:51+00:00,de,Julian Roepcke Juergenhardt Joe Biden I know what made it for an outcry as Trump announced the troops from the Iraq to remove the same from biders and now the Potus exactly the same 🤦♂🤦♂ Afghanistan Kundus Taliban Kunduz Biden Nato ,0.08333333333333333,0.16666666666666666
die  angeh örigen der   wollen biden  nicht bei den gedenkfeiern  sehen  in  einer erkl ärung werden die hinterbliebenen  der   biden  am freitag  auffordern den gedenkfeiern  zu  fernzubleiben dar über berichtete der ussender  nbc  ,2021-08-08 11:33:47+00:00,de,"The members who want to see biders at the memorial celebrations In a reason, the survivors of the biders on Friday call the commemorative celebration to stay away from the Essender NBC reported ",0.0,0.0
trump  hat versucht das justizministerium  zu instrumentalisieren um das wahlergebnis  zu kippen wie  mittlerweile bekannt geworden ist ist er dabei weiter gekommen als ursprünglich befürchtet coup  putsch  biden  ,2021-08-08 10:20:39+00:00,de,Trump has tried to instrumentalize the Ministry of Justice to tilt the election result as it has become known since he has come on when originally feared Coup Putsch biden ,0.375,0.75
joe  biden s entscheidung  den kampfeinsatz  im irak  zu beenden wird zum abgesang  auf  jahre  „krieg  gegen den terror   von  lutz  herden  usa ,2021-08-08 09:45:01+00:00,de,"Joe Biden s Decision To finish fighting for fighting in Iraq is sent out for years ""War against the terror of Lutz Herden USA ",0.0,0.0
im  ersten bundesstaat  der usa wurden jetzt über  phantomw ähler gefunden die für biden  stimmten nach  abzug  dieser hätte trump  den bundesstaat  locker gewonnen es  wird aber noch auf ein statement  von der weltschwurblerin  gewartet ,2021-08-08 09:19:59+00:00,de,In the first state of the United State were now found via PhantomWährer the biders voted after deduction This would have won Trump the state of looser but still waiting for a statement from the world sbligal ,0.25,0.3333333333333333
hehehehehehe 🤣🤣🤣🤣🤣biden  de santis  fox news  ,2021-08-08 09:13:11+00:00,de,hehehehehehe 🤣🤣🤣🤣🤣biden de Santis Fox News ,0.0,0.0
zeit  dass china  die weltf ührerschaft übernimmt die amis  sind verrückt geworden 🤮 wenn  man dann noch an den altersschwachen biden  denkt der mit einem atomkoffer  durch die gegend  rennt läuft einem der schauer  über den rücken  ,2021-08-08 09:11:34+00:00,de,Time that China takes over the worldwork the AMIS crazy 🤮 If you still think of the age-bad biders who runs with an atomic case through the area runs one of the showers over the back ,-0.3,0.45
das  verh ältnis zwischen den usa und china  hat sich auch unter uspr äsident joe  biden  nicht wirklich entspannt im  world briefing  podcast  spricht sigmargabriel über die geopolitischen spannungen  und welche verantwortung  wir europ äer übernehmen sollten,2021-08-08 08:51:04+00:00,de,The circumstance between the US and China has not really relaxed under USP President Joe Biden in the World Briefing Podcast speak Sigmargariel about the geopolitical tensions and what responsibility we should take over Europäer ,-0.1,0.2
laut  seanspicer ehemaliger sprecher  des wei ßen hauses  wird donald  trump  bei der pr äsidentschaftswahl  antreten  blog    biden ,2021-08-08 05:52:22+00:00,de,"According to SEANSPICER Former spokesman of the white house, Donald Trump will compete at the präsidental election blog bid ",0.0,0.0
pr äsident joe biden  hat scott  miller  als usbotschafter  in der schweiz  nominiert der   miller  ist gro ßspender der demokratischen  partei  und lgbtqaktivist     blog   biden ,2021-08-08 05:30:00+00:00,de,President Joe Biden has nominated Scott Miller as US Ambassador in Switzerland The Miller is the great donor of the Democratic Party and LGBTQAktivist Blog Biden ,0.8,0.75
korrigiere  mich es waren  wähler die heute aus dverzeichnis  vwisconsin  gelöscht wurden weil sie nicht auffindbar waren   satrape  biden   gewann dort mit  stimmen    wer  von den faxencheckenden journaillien  hat das mitbekommen offenbar  niemand   ,2021-08-08 01:37:32+00:00,de,Correct me it were voters who have been deleted from Tenhis Vwisconsin today because they were not found in Satrape Biden won there with voices Who from the faxed journalies seemed obviously nobody ,0.0,0.5
florida s gouverneur  de santis  stellt sich den neu geplanten covid schikanen  von biden  in den weg  auch  senator  rand  macht hier auf volle opposition  solche  politiker  gibt es bei uns leider nicht ,2021-08-08 00:03:57+00:00,de,Florida S Governor de Santis introduces itself to the newly planned Covid harassment of bidene in the way also Senator edge makes here on full opposition Such politicians do not exist with us ,0.1621212121212121,0.5015151515151516
die  angeh örigen der   wollen uspr äsident biden  nicht bei den gedenkfeiern  sehen  via you tube ,2021-08-07 22:48:55+00:00,de,The affiliate of the wanted USP President biders do not see the memorial celebrations via you tube ,0.0,0.0
eilmeldung   update  wahlbetrug usa wisconsin hat über  wahlstimmen  gelöscht weil diese wähler nicht auffindbar waren die  gelöschten stimmen  waren alle für biden damit  kippt das wahlergebnis  in wisconsin  zu trump tagesschau zdfheute  bild sturm daniel  ,2021-08-07 22:12:38+00:00,de,Eilming Update Election Fraud United States Wisconsin has deleted over eligor votes because these voters were not findable were the deleted voices were all for biders with the election result in Wisconsin to Trump Tagesschau Zdschute Picture Storm Daniel ,0.0,0.0
biden  schwurbeld weiter irgendwelchen nonsens durch die medien  ,2021-08-07 21:24:24+00:00,de,Biden swivelback further any non-nonsens through the media ,0.0,0.5
die  angeh örigen der   wollen uspr äsident biden  nicht bei den gedenkfeiern  sehen biden  der unbeliebteste pr äsident welcher ja von soo vielen gewählt worden sein soll wers  glaubt ,2021-08-07 20:37:33+00:00,de,The members of the wanted USP President biders do not see at the memorial celebrations biders of the unpopular Präsident who has been chosen by Soo many to have been chosen by who ,0.5,0.5
der  ussenat  hat dafür gestimmt die endgültige abstimmung  über das infrastrukturgesetz  einzuleiten ex pr äsident trump  nennt dieses eine „schande  biden  ,2021-08-07 20:24:53+00:00,de,"The USSEEN has voted in favor of the final vote on the infrastructure law Exhibited EX Präsident Trump calls this one ""shame biders ",0.0,1.0
,2021-08-07 19:59:37+00:00,de,male ,0.0,0.1
biden  wheres    hunter     ,2021-08-07 19:49:21+00:00,de,biden  wheres    hunter ,0.0,0.0
pr äsident joe biden  ist heute  tage  im amt    viele  informationen  rund um seine pr äsidentschaft findet ihr auf folgenden sonderseiten    blog   biden  usa,2021-08-07 19:30:00+00:00,de,Präsident Joe Biden is today days in office a lot of information about its PRÄIDENSTAND can be found on the following special pages blog biden USA ,0.17857142857142858,0.3357142857142857
elon  zdfheute  wenn  msm alles was gegen regierungsma ßnahmen spricht als irgendwasmitrechts bezeichnet muss das impfetc getue  eindeutig aus der linken ecke  kommen anders  kann ich mir das nicht erklären  sollen  wir mal bei biden   macron  usw nachforschen,2021-08-07 19:03:29+00:00,de,"ELON ZDFHUDE If MSM says everything about governmental measures referred to as some suspense that the Impfetc getue has to come clearly from the left corner differently, I can not explain that to Biden Macron etc. ",0.03333333333333334,0.3277777777777778
tagesschau der  nächste krieg  den die usa verloren haben ob  biden  oder trump  krieg  nur zum eigenen vorteil  oder ansehen ,2021-08-07 18:06:38+00:00,de,Tageschau The next war the US have lost whether biders or trump war only for their own benefit or watch ,0.19999999999999998,0.6666666666666666
tats ächlich ein kleiner erfolg  für biden  usa infrastructure bill  ,2021-08-07 17:24:01+00:00,de,"In fact, a small success for biders US Infrastructure Bill ",0.024999999999999994,0.2
susan  rice  war schon unter bill clinton  john  f kerry  und barack obama  expertin  für au ßenpolitik unter  pr äsident joe biden  kümmert sie sich jedoch um innenpolitik  weshalb  dies so ist erklärt euch blog        obama  biden  susan rice ,2021-08-07 17:18:00+00:00,de,"Susan Rice was already under Bill Clinton John F Kerry and Barack Obama Expert for außpolitik under Präsident Joe Biden, however, takes care of domestic policy Why this is so explained to you Blog Obama Biden Susan Rice ",0.0,0.1
afghanistan taliban katar biden  uspr äsident biden  hat offenbar angeordnet dass   von katar  aus stellungen  der taliban  in afghanistan  angreifen sollen eliaatroz  dabei  gehe es vor allem um den schutz  von kandahar  herat  und kabul  ,2021-08-07 16:45:27+00:00,de,Afghanistan Taliban Qatar Biden Uspritäsident Biden has apparently arranged that from Qatar from Positions of the Taliban to attack in Afghanistan Eliaatroz is all about the protection of Kandahar Herat and Kabul ,0.05,0.35
der  spiegel  hat probleme   dass  biden  wie trump  und andere vorg änger fremde länder völkerrechtswidrig bombardieren und sanktionieren lässt geschenkt aber  einen beigen anzug  tragen nogo  ,2021-08-07 16:28:03+00:00,de,The mirror has problems that biders like Trump and other praises bombing and sanctioning countries can be bombed and sanctioning lets but a beige suit wearing Nogo ,-0.125,0.375
eil — uspr äsident biden  hat dem usmilit är befohlen taliban kämpfer in afghanistan  mit  bombern  und ac  spectre  luftunterst ützungsflugzeugen anzugreifen  ▪so  soll der vormarsch  der taliban  in richtung  drei schl üsselstädte des landes  gestoppt werden   daily  mail  ,2021-08-07 15:41:26+00:00,de,Eil - USP President Biden has attacked the usmilit ird ordeal Taliban fighter in Afghanistan with bombers and AC SPECTRE air-understhotic aircraft ▪ The involvement of the Taliban should be stopped in the direction of three cities of the country Daily Mail ,0.0,0.0
